name, timestamp, angle1, angle2
ads_eval_kit, 16:12:42, 4.0625, -11.125
ads_eval_kit, 16:12:42, 4.40625, -10.71875
ads_eval_kit, 16:12:42, 4.34375, -9.78125
ads_eval_kit, 16:12:42, 5.40625, -8.90625
ads_eval_kit, 16:12:42, 4.75, -8.40625
ads_eval_kit, 16:12:42, 4.8125, -7.96875
ads_eval_kit, 16:12:42, 5.21875, -7.375
ads_eval_kit, 16:12:42, 5.125, -6.90625
ads_eval_kit, 16:12:42, 4.4375, -6.09375
ads_eval_kit, 16:12:42, 4.875, -5.28125
ads_eval_kit, 16:12:42, 5.90625, -5.9375
ads_eval_kit, 16:12:42, 4.78125, -5.125
ads_eval_kit, 16:12:42, 4, -4.65625
ads_eval_kit, 16:12:42, 4.5, -5
ads_eval_kit, 16:12:42, 4.1875, -4.03125
ads_eval_kit, 16:12:42, 5.53125, -3.1875
ads_eval_kit, 16:12:42, 4.375, -3.0625
ads_eval_kit, 16:12:42, 4.9375, -2.5
ads_eval_kit, 16:12:42, 5.21875, -1.78125
ads_eval_kit, 16:12:42, 4.5625, -1.40625
ads_eval_kit, 16:12:42, 5.5625, -1.375
ads_eval_kit, 16:12:42, 5.65625, -1.21875
ads_eval_kit, 16:12:42, 4.78125, -0.15625
ads_eval_kit, 16:12:42, 5.5625, -0.71875
ads_eval_kit, 16:12:42, 5.65625, -0.53125
ads_eval_kit, 16:12:42, 6.09375, 0.125
ads_eval_kit, 16:12:42, 5.8125, -0.40625
ads_eval_kit, 16:12:42, 5.46875, -0.875
ads_eval_kit, 16:12:42, 6.0625, 0.0625
ads_eval_kit, 16:12:42, 6.3125, 0.3125
ads_eval_kit, 16:12:42, 5.96875, 0.15625
ads_eval_kit, 16:12:42, 5, 0.75
ads_eval_kit, 16:12:42, 5.5, 0.3125
ads_eval_kit, 16:12:42, 6.59375, 0.6875
ads_eval_kit, 16:12:42, 6.78125, 1.09375
ads_eval_kit, 16:12:42, 6.1875, 0.53125
ads_eval_kit, 16:12:42, 5.875, 0.75
